County Code,County Title,MSA Code,MSA Title,CSA Code,CSA Title
44001,"Bristol County, Rhode Island",C3930,"Providence-New Bedford-Fall River, RI-MA  MSA",,
44003,"Kent County, Rhode Island",C3930,"Providence-New Bedford-Fall River, RI-MA  MSA",,
44005,"Newport County, Rhode Island",C3930,"Providence-New Bedford-Fall River, RI-MA  MSA",,
44007,"Providence County, Rhode Island",C3930,"Providence-New Bedford-Fall River, RI-MA  MSA",,
44009,"Washington County, Rhode Island",C3930,"Providence-New Bedford-Fall River, RI-MA  MSA",,
45003,"Aiken County, South Carolina",C1226,"Augusta-Richmond County, GA-SC  MSA",,
45007,"Anderson County, South Carolina",C1134,"Anderson, SC  MSA",CS273,"Greenville-Spartanburg-Anderson, SC CSA"
45013,"Beaufort County, South Carolina",C2594,"Hilton Head Island-Beaufort, SC  MicroSA",,
45015,"Berkeley County, South Carolina",C1670,"Charleston-North Charleston, SC  MSA",,
45017,"Calhoun County, South Carolina",C1790,"Columbia, SC  MSA",CS192,"Columbia-Newberry, SC CSA"
45019,"Charleston County, South Carolina",C1670,"Charleston-North Charleston, SC  MSA",,
45021,"Cherokee County, South Carolina",C2350,"Gaffney, SC  MicroSA",CS273,"Greenville-Spartanburg-Anderson, SC CSA"
45023,"Chester County, South Carolina",C1690,"Chester, SC  MicroSA",CS172,"Charlotte-Gastonia-Salisbury, NC-SC CSA"
45029,"Colleton County, South Carolina",C4750,"Walterboro, SC  MicroSA",,
45031,"Darlington County, South Carolina",C2250,"Florence, SC  MSA",,
45033,"Dillon County, South Carolina",C1990,"Dillon, SC  MicroSA",,
45035,"Dorchester County, South Carolina",C1670,"Charleston-North Charleston, SC  MSA",,
45037,"Edgefield County, South Carolina",C1226,"Augusta-Richmond County, GA-SC  MSA",,
45039,"Fairfield County, South Carolina",C1790,"Columbia, SC  MSA",CS192,"Columbia-Newberry, SC CSA"
45041,"Florence County, South Carolina",C2250,"Florence, SC  MSA",,
45043,"Georgetown County, South Carolina",C2386,"Georgetown, SC  MicroSA",CS396,"Myrtle Beach-Conway-Georgetown, SC CSA"
45045,"Greenville County, South Carolina",C2486,"Greenville, SC  MSA",CS273,"Greenville-Spartanburg-Anderson, SC CSA"
45047,"Greenwood County, South Carolina",C2494,"Greenwood, SC  MicroSA",,
45051,"Horry County, South Carolina",C3482,"Myrtle Beach-Conway-North Myrtle Beach, SC  MSA",CS396,"Myrtle Beach-Conway-Georgetown, SC CSA"
45053,"Jasper County, South Carolina",C2594,"Hilton Head Island-Beaufort, SC  MicroSA",,
45055,"Kershaw County, South Carolina",C1790,"Columbia, SC  MSA",CS192,"Columbia-Newberry, SC CSA"
45057,"Lancaster County, South Carolina",C2958,"Lancaster, SC  MicroSA",CS172,"Charlotte-Gastonia-Salisbury, NC-SC CSA"
45059,"Laurens County, South Carolina",C2486,"Greenville, SC  MSA",CS273,"Greenville-Spartanburg-Anderson, SC CSA"
45063,"Lexington County, South Carolina",C1790,"Columbia, SC  MSA",CS192,"Columbia-Newberry, SC CSA"
45069,"Marlboro County, South Carolina",C1350,"Bennettsville, SC  MicroSA",,
45071,"Newberry County, South Carolina",C3514,"Newberry, SC  MicroSA",CS192,"Columbia-Newberry, SC CSA"
45073,"Oconee County, South Carolina",C4286,"Seneca, SC  MicroSA",CS273,"Greenville-Spartanburg-Anderson, SC CSA"
45075,"Orangeburg County, South Carolina",C3670,"Orangeburg, SC  MicroSA",,
45077,"Pickens County, South Carolina",C2486,"Greenville, SC  MSA",CS273,"Greenville-Spartanburg-Anderson, SC CSA"
45079,"Richland County, South Carolina",C1790,"Columbia, SC  MSA",CS192,"Columbia-Newberry, SC CSA"
45081,"Saluda County, South Carolina",C1790,"Columbia, SC  MSA",CS192,"Columbia-Newberry, SC CSA"
45083,"Spartanburg County, South Carolina",C4390,"Spartanburg, SC  MSA",CS273,"Greenville-Spartanburg-Anderson, SC CSA"
45085,"Sumter County, South Carolina",C4494,"Sumter, SC  MSA",,
45087,"Union County, South Carolina",C4642,"Union, SC  MicroSA",CS273,"Greenville-Spartanburg-Anderson, SC CSA"
45091,"York County, South Carolina",C1674,"Charlotte-Gastonia-Concord, NC-SC  MSA",CS172,"Charlotte-Gastonia-Salisbury, NC-SC CSA"
46005,"Beadle County, South Dakota",C2670,"Huron, SD  MicroSA",,
46011,"Brookings County, South Dakota",C1510,"Brookings, SD  MicroSA",,
46013,"Brown County, South Dakota",C1010,"Aberdeen, SD  MicroSA",,
46027,"Clay County, South Dakota",C4682,"Vermillion, SD  MicroSA",CS512,"Sioux City-Vermillion, IA-NE-SD CSA"
46029,"Codington County, South Dakota",C4798,"Watertown, SD  MicroSA",,
46035,"Davison County, South Dakota",C3358,"Mitchell, SD  MicroSA",,
46045,"Edmunds County, South Dakota",C1010,"Aberdeen, SD  MicroSA",,
46057,"Hamlin County, South Dakota",C4798,"Watertown, SD  MicroSA",,
46061,"Hanson County, South Dakota",C3358,"Mitchell, SD  MicroSA",,
46065,"Hughes County, South Dakota",C3818,"Pierre, SD  MicroSA",,
46081,"Lawrence County, South Dakota",C4394,"Spearfish, SD  MicroSA",,
46083,"Lincoln County, South Dakota",C4362,"Sioux Falls, SD  MSA",,
46087,"McCook County, South Dakota",C4362,"Sioux Falls, SD  MSA",,
46093,"Meade County, South Dakota",C3966,"Rapid City, SD  MSA",,
46099,"Minnehaha County, South Dakota",C4362,"Sioux Falls, SD  MSA",,
46103,"Pennington County, South Dakota",C3966,"Rapid City, SD  MSA",,
46117,"Stanley County, South Dakota",C3818,"Pierre, SD  MicroSA",,
46125,"Turner County, South Dakota",C4362,"Sioux Falls, SD  MSA",,
46127,"Union County, South Dakota",C4358,"Sioux City, IA-NE-SD  MSA",CS512,"Sioux City-Vermillion, IA-NE-SD CSA"
46135,"Yankton County, South Dakota",C4946,"Yankton, SD  MicroSA",,
47001,"Anderson County, Tennessee",C2894,"Knoxville, TN  MSA",CS314,"Knoxville-Sevierville-La Follette, TN CSA"
47003,"Bedford County, Tennessee",C4318,"Shelbyville, TN  MicroSA",,
47009,"Blount County, Tennessee",C2894,"Knoxville, TN  MSA",CS314,"Knoxville-Sevierville-La Follette, TN CSA"
47011,"Bradley County, Tennessee",C1742,"Cleveland, TN  MSA",CS174,"Chattanooga-Cleveland-Athens, TN-GA CSA"
47013,"Campbell County, Tennessee",C2922,"La Follette, TN  MicroSA",CS314,"Knoxville-Sevierville-La Follette, TN CSA"
47015,"Cannon County, Tennessee",C3498,"Nashville-Davidson--Murfreesboro, TN  MSA",CS400,"Nashville-Davidson--Murfreesboro--Columbia, TN CSA"
47019,"Carter County, Tennessee",C2774,"Johnson City, TN  MSA",CS304,"Johnson City-Kingsport-Bristol (Tri-Cities), TN-VA CSA"
47021,"Cheatham County, Tennessee",C3498,"Nashville-Davidson--Murfreesboro, TN  MSA",CS400,"Nashville-Davidson--Murfreesboro--Columbia, TN CSA"
47023,"Chester County, Tennessee",C2718,"Jackson, TN  MSA",CS297,"Jackson-Humboldt, TN CSA"
47029,"Cocke County, Tennessee",C3546,"Newport, TN  MicroSA",CS392,"Morristown-Newport, TN CSA"
47031,"Coffee County, Tennessee",C4610,"Tullahoma, TN  MicroSA",,
47035,"Cumberland County, Tennessee",C1890,"Crossville, TN  MicroSA",,
47037,"Davidson County, Tennessee",C3498,"Nashville-Davidson--Murfreesboro, TN  MSA",CS400,"Nashville-Davidson--Murfreesboro--Columbia, TN CSA"
47043,"Dickson County, Tennessee",C3498,"Nashville-Davidson--Murfreesboro, TN  MSA",CS400,"Nashville-Davidson--Murfreesboro--Columbia, TN CSA"
47045,"Dyer County, Tennessee",C2054,"Dyersburg, TN  MicroSA",,
47047,"Fayette County, Tennessee",C3282,"Memphis, TN-MS-AR  MSA",,
47051,"Franklin County, Tennessee",C4610,"Tullahoma, TN  MicroSA",,
47053,"Gibson County, Tennessee",C2648,"Humboldt, TN MicroSA",CS297,"Jackson-Humboldt, TN CSA"
47057,"Grainger County, Tennessee",C3410,"Morristown, TN  MSA",CS392,"Morristown-Newport, TN CSA"
47059,"Greene County, Tennessee",C2462,"Greeneville, TN  MicroSA",,
47063,"Hamblen County, Tennessee",C3410,"Morristown, TN  MSA",CS392,"Morristown-Newport, TN CSA"
47065,"Hamilton County, Tennessee",C1686,"Chattanooga, TN-GA  MSA",CS174,"Chattanooga-Cleveland-Athens, TN-GA CSA"
47073,"Hawkins County, Tennessee",C2870,"Kingsport-Bristol-Bristol, TN-VA  MSA",CS304,"Johnson City-Kingsport-Bristol (Tri-Cities), TN-VA CSA"
47075,"Haywood County, Tennessee",C1514,"Brownsville, TN  MicroSA",,
47079,"Henry County, Tennessee",C3754,"Paris, TN  MicroSA",,
47081,"Hickman County, Tennessee",C3498,"Nashville-Davidson--Murfreesboro, TN  MSA",CS400,"Nashville-Davidson--Murfreesboro--Columbia, TN CSA"
47087,"Jackson County, Tennessee",C1826,"Cookeville, TN  MicroSA",,
47089,"Jefferson County, Tennessee",C3410,"Morristown, TN  MSA",CS392,"Morristown-Newport, TN CSA"
47093,"Knox County, Tennessee",C2894,"Knoxville, TN  MSA",CS314,"Knoxville-Sevierville-La Follette, TN CSA"
47099,"Lawrence County, Tennessee",C2998,"Lawrenceburg, TN  MicroSA",,
47105,"Loudon County, Tennessee",C2894,"Knoxville, TN  MSA",CS314,"Knoxville-Sevierville-La Follette, TN CSA"
47107,"McMinn County, Tennessee",C1194,"Athens, TN  MicroSA",CS174,"Chattanooga-Cleveland-Athens, TN-GA CSA"
47111,"Macon County, Tennessee",C3498,"Nashville-Davidson--Murfreesboro, TN  MSA",CS400,"Nashville-Davidson--Murfreesboro--Columbia, TN CSA"
47113,"Madison County, Tennessee",C2718,"Jackson, TN  MSA",CS297,"Jackson-Humboldt, TN CSA"
47115,"Marion County, Tennessee",C1686,"Chattanooga, TN-GA  MSA",CS174,"Chattanooga-Cleveland-Athens, TN-GA CSA"
47117,"Marshall County, Tennessee",C3028,"Lewisburg, TN MicroSA",,
47119,"Maury County, Tennessee",C1794,"Columbia, TN  MicroSA",CS400,"Nashville-Davidson--Murfreesboro--Columbia, TN CSA"
47125,"Montgomery County, Tennessee",C1730,"Clarksville, TN-KY  MSA",,
47127,"Moore County, Tennessee",C4610,"Tullahoma, TN  MicroSA",,
47131,"Obion County, Tennessee",C4646,"Union City, TN-KY  MicroSA",CS542,"Union City-Martin, TN-KY CSA"
47133,"Overton County, Tennessee",C1826,"Cookeville, TN  MicroSA",,
47139,"Polk County, Tennessee",C1742,"Cleveland, TN  MSA",CS174,"Chattanooga-Cleveland-Athens, TN-GA CSA"
47141,"Putnam County, Tennessee",C1826,"Cookeville, TN  MicroSA",,
47145,"Roane County, Tennessee",C2534,"Harriman, TN  MicroSA",CS314,"Knoxville-Sevierville-La Follette, TN CSA"
47147,"Robertson County, Tennessee",C3498,"Nashville-Davidson--Murfreesboro, TN  MSA",CS400,"Nashville-Davidson--Murfreesboro--Columbia, TN CSA"
47149,"Rutherford County, Tennessee",C3498,"Nashville-Davidson--Murfreesboro, TN  MSA",CS400,"Nashville-Davidson--Murfreesboro--Columbia, TN CSA"
47153,"Sequatchie County, Tennessee",C1686,"Chattanooga, TN-GA  MSA",CS174,"Chattanooga-Cleveland-Athens, TN-GA CSA"
47155,"Sevier County, Tennessee",C4294,"Sevierville, TN  MicroSA",CS314,"Knoxville-Sevierville-La Follette, TN CSA"
47157,"Shelby County, Tennessee",C3282,"Memphis, TN-MS-AR  MSA",,
47159,"Smith County, Tennessee",C3498,"Nashville-Davidson--Murfreesboro, TN  MSA",CS400,"Nashville-Davidson--Murfreesboro--Columbia, TN CSA"
47161,"Stewart County, Tennessee",C1730,"Clarksville, TN-KY  MSA",,
47163,"Sullivan County, Tennessee",C2870,"Kingsport-Bristol-Bristol, TN-VA  MSA",CS304,"Johnson City-Kingsport-Bristol (Tri-Cities), TN-VA CSA"
47165,"Sumner County, Tennessee",C3498,"Nashville-Davidson--Murfreesboro, TN  MSA",CS400,"Nashville-Davidson--Murfreesboro--Columbia, TN CSA"
47167,"Tipton County, Tennessee",C3282,"Memphis, TN-MS-AR  MSA",,
47169,"Trousdale County, Tennessee",C3498,"Nashville-Davidson--Murfreesboro, TN  MSA",CS400,"Nashville-Davidson--Murfreesboro--Columbia, TN CSA"
47171,"Unicoi County, Tennessee",C2774,"Johnson City, TN  MSA",CS304,"Johnson City-Kingsport-Bristol (Tri-Cities), TN-VA CSA"
47173,"Union County, Tennessee",C2894,"Knoxville, TN  MSA",CS314,"Knoxville-Sevierville-La Follette, TN CSA"
47177,"Warren County, Tennessee",C3266,"McMinnville, TN  MicroSA",,
47179,"Washington County, Tennessee",C2774,"Johnson City, TN  MSA",CS304,"Johnson City-Kingsport-Bristol (Tri-Cities), TN-VA CSA"
47183,"Weakley County, Tennessee",C3228,"Martin, TN MicroSA",CS542,"Union City-Martin, TN-KY CSA"
47187,"Williamson County, Tennessee",C3498,"Nashville-Davidson--Murfreesboro, TN  MSA",CS400,"Nashville-Davidson--Murfreesboro--Columbia, TN CSA"
47189,"Wilson County, Tennessee",C3498,"Nashville-Davidson--Murfreesboro, TN  MSA",CS400,"Nashville-Davidson--Murfreesboro--Columbia, TN CSA"
48001,"Anderson County, Texas",C3730,"Palestine, TX  MicroSA",,
48003,"Andrews County, Texas",C1138,"Andrews, TX  MicroSA",,
48005,"Angelina County, Texas",C3126,"Lufkin, TX  MicroSA",,
48007,"Aransas County, Texas",C1858,"Corpus Christi, TX  MSA",CS204,"Corpus Christi-Kingsville, TX CSA"
48009,"Archer County, Texas",C4866,"Wichita Falls, TX  MSA",,
48011,"Armstrong County, Texas",C1110,"Amarillo, TX  MSA",,
48013,"Atascosa County, Texas",C4170,"San Antonio, TX  MSA",,
48015,"Austin County, Texas",C2642,"Houston-Baytown-Sugar Land, TX  MSA",CS288,"Houston-Baytown-Huntsville, TX CSA"
48019,"Bandera County, Texas",C4170,"San Antonio, TX  MSA",,
48021,"Bastrop County, Texas",C1242,"Austin-Round Rock, TX  MSA",,
48025,"Bee County, Texas",C1330,"Beeville, TX  MicroSA",,
48027,"Bell County, Texas",C2866,"Killeen-Temple-Fort Hood, TX  MSA",,
48029,"Bexar County, Texas",C4170,"San Antonio, TX  MSA",,
48037,"Bowie County, Texas",C4550,"Texarkana, TX-Texarkana, AR MSA",,
48039,"Brazoria County, Texas",C2642,"Houston-Baytown-Sugar Land, TX  MSA",CS288,"Houston-Baytown-Huntsville, TX CSA"
48041,"Brazos County, Texas",C1778,"College Station-Bryan, TX  MSA",,
48049,"Brown County, Texas",C1522,"Brownwood, TX  MicroSA",,
48051,"Burleson County, Texas",C1778,"College Station-Bryan, TX  MSA",,
48055,"Caldwell County, Texas",C1242,"Austin-Round Rock, TX  MSA",,
48057,"Calhoun County, Texas",C4702,"Victoria, TX  MSA",,
48059,"Callahan County, Texas",C1018,"Abilene, TX  MSA",,
48061,"Cameron County, Texas",C1518,"Brownsville-Harlingen, TX  MSA",CS154,"Brownsville-Harlingen-Raymondville, TX CSA"
48065,"Carson County, Texas",C1110,"Amarillo, TX  MSA",,
48071,"Chambers County, Texas",C2642,"Houston-Baytown-Sugar Land, TX  MSA",CS288,"Houston-Baytown-Huntsville, TX CSA"
48073,"Cherokee County, Texas",C2738,"Jacksonville, TX  MicroSA",CS540,"Tyler-Jacksonville, TX CSA"
48077,"Clay County, Texas",C4866,"Wichita Falls, TX  MSA",,
48085,"Collin County, Texas",C1910,"Dallas-Fort Worth-Arlington, TX  MSA",CS206,"Dallas-Fort Worth, TX CSA"
48091,"Comal County, Texas",C4170,"San Antonio, TX  MSA",,
48097,"Cooke County, Texas",C2362,"Gainesville, TX  MicroSA",CS206,"Dallas-Fort Worth, TX CSA"
48099,"Coryell County, Texas",C2866,"Killeen-Temple-Fort Hood, TX  MSA",,
48107,"Crosby County, Texas",C3118,"Lubbock, TX  MSA",CS352,"Lubbock-Levelland, TX CSA"
48113,"Dallas County, Texas",C1910,"Dallas-Fort Worth-Arlington, TX  MSA",CS206,"Dallas-Fort Worth, TX CSA"
48115,"Dawson County, Texas",C2950,"Lamesa, TX  MicroSA",,
48117,"Deaf Smith County, Texas",C2582,"Hereford, TX  MicroSA",,
48119,"Delta County, Texas",C1910,"Dallas-Fort Worth-Arlington, TX  MSA",CS206,"Dallas-Fort Worth, TX CSA"
48121,"Denton County, Texas",C1910,"Dallas-Fort Worth-Arlington, TX  MSA",CS206,"Dallas-Fort Worth, TX CSA"
48135,"Ector County, Texas",C3622,"Odessa, TX  MSA",CS372,"Midland-Odessa, TX CSA"
48139,"Ellis County, Texas",C1910,"Dallas-Fort Worth-Arlington, TX  MSA",CS206,"Dallas-Fort Worth, TX CSA"
48141,"El Paso County, Texas",C2134,"El Paso, TX  MSA",,
48143,"Erath County, Texas",C4450,"Stephenville, TX  MicroSA",,
48157,"Fort Bend County, Texas",C2642,"Houston-Baytown-Sugar Land, TX  MSA",CS288,"Houston-Baytown-Huntsville, TX CSA"
48167,"Galveston County, Texas",C2642,"Houston-Baytown-Sugar Land, TX  MSA",CS288,"Houston-Baytown-Huntsville, TX CSA"
48175,"Goliad County, Texas",C4702,"Victoria, TX  MSA",,
48179,"Gray County, Texas",C3742,"Pampa, TX  MicroSA",,
48181,"Grayson County, Texas",C4330,"Sherman-Denison, TX  MSA",,
48183,"Gregg County, Texas",C3098,"Longview, TX  MSA",CS346,"Longview-Marshall, TX CSA"
48187,"Guadalupe County, Texas",C4170,"San Antonio, TX  MSA",,
48189,"Hale County, Texas",C3838,"Plainview, TX  MicroSA",,
48199,"Hardin County, Texas",C1314,"Beaumont-Port Arthur, TX  MSA",,
48201,"Harris County, Texas",C2642,"Houston-Baytown-Sugar Land, TX  MSA",CS288,"Houston-Baytown-Huntsville, TX CSA"
48203,"Harrison County, Texas",C3222,"Marshall, TX  MicroSA",CS346,"Longview-Marshall, TX CSA"
48209,"Hays County, Texas",C1242,"Austin-Round Rock, TX  MSA",,
48213,"Henderson County, Texas",C1198,"Athens, TX  MicroSA",CS206,"Dallas-Fort Worth, TX CSA"
48215,"Hidalgo County, Texas",C3258,"McAllen-Edinburg-Pharr, TX  MSA",,
48219,"Hockley County, Texas",C3022,"Levelland, TX  MicroSA",CS352,"Lubbock-Levelland, TX CSA"
48221,"Hood County, Texas",C2418,"Granbury, TX  MicroSA",CS206,"Dallas-Fort Worth, TX CSA"
48223,"Hopkins County, Texas",C4486,"Sulphur Springs, TX  MicroSA",,
48227,"Howard County, Texas",C1370,"Big Spring, TX  MicroSA",,
48231,"Hunt County, Texas",C1910,"Dallas-Fort Worth-Arlington, TX  MSA",CS206,"Dallas-Fort Worth, TX CSA"
48233,"Hutchinson County, Texas",C1442,"Borger, TX  MicroSA",,
48235,"Irion County, Texas",C4166,"San Angelo, TX  MSA",,
48245,"Jefferson County, Texas",C1314,"Beaumont-Port Arthur, TX  MSA",,
48249,"Jim Wells County, Texas",C1086,"Alice, TX  MicroSA",,
48251,"Johnson County, Texas",C1910,"Dallas-Fort Worth-Arlington, TX  MSA",CS206,"Dallas-Fort Worth, TX CSA"
48253,"Jones County, Texas",C1018,"Abilene, TX  MSA",,
48257,"Kaufman County, Texas",C1910,"Dallas-Fort Worth-Arlington, TX  MSA",CS206,"Dallas-Fort Worth, TX CSA"
48259,"Kendall County, Texas",C4170,"San Antonio, TX  MSA",,
48261,"Kenedy County, Texas",C2878,"Kingsville, TX  MicroSA",CS204,"Corpus Christi-Kingsville, TX CSA"
48265,"Kerr County, Texas",C2850,"Kerrville, TX  MicroSA",,
48273,"Kleberg County, Texas",C2878,"Kingsville, TX  MicroSA",CS204,"Corpus Christi-Kingsville, TX CSA"
48277,"Lamar County, Texas",C3758,"Paris, TX  MicroSA",,
48281,"Lampasas County, Texas",C2866,"Killeen-Temple-Fort Hood, TX  MSA",,
48291,"Liberty County, Texas",C2642,"Houston-Baytown-Sugar Land, TX  MSA",CS288,"Houston-Baytown-Huntsville, TX CSA"
48303,"Lubbock County, Texas",C3118,"Lubbock, TX  MSA",CS352,"Lubbock-Levelland, TX CSA"
48309,"McLennan County, Texas",C4738,"Waco, TX  MSA",,
48321,"Matagorda County, Texas",C1306,"Bay City, TX  MicroSA",CS288,"Houston-Baytown-Huntsville, TX CSA"
48323,"Maverick County, Texas",C2058,"Eagle Pass, TX  MicroSA",,
48325,"Medina County, Texas",C4170,"San Antonio, TX  MSA",,
48329,"Midland County, Texas",C3326,"Midland, TX  MSA",CS372,"Midland-Odessa, TX CSA"
48339,"Montgomery County, Texas",C2642,"Houston-Baytown-Sugar Land, TX  MSA",CS288,"Houston-Baytown-Huntsville, TX CSA"
48341,"Moore County, Texas",C2030,"Dumas, TX  MicroSA",,
48347,"Nacogdoches County, Texas",C3486,"Nacogdoches, TX  MicroSA",,
48349,"Navarro County, Texas",C1862,"Corsicana, TX  MicroSA",,
48353,"Nolan County, Texas",C4502,"Sweetwater, TX  MicroSA",,
48355,"Nueces County, Texas",C1858,"Corpus Christi, TX  MSA",CS204,"Corpus Christi-Kingsville, TX CSA"
48361,"Orange County, Texas",C1314,"Beaumont-Port Arthur, TX  MSA",,
48363,"Palo Pinto County, Texas",C3342,"Mineral Wells, TX  MicroSA",CS206,"Dallas-Fort Worth, TX CSA"
48367,"Parker County, Texas",C1910,"Dallas-Fort Worth-Arlington, TX  MSA",CS206,"Dallas-Fort Worth, TX CSA"
48375,"Potter County, Texas",C1110,"Amarillo, TX  MSA",,
48381,"Randall County, Texas",C1110,"Amarillo, TX  MSA",,
48389,"Reeves County, Texas",C3778,"Pecos, TX  MicroSA",,
48393,"Roberts County, Texas",C3742,"Pampa, TX  MicroSA",,
48395,"Robertson County, Texas",C1778,"College Station-Bryan, TX  MSA",,
48397,"Rockwall County, Texas",C1910,"Dallas-Fort Worth-Arlington, TX  MSA",CS206,"Dallas-Fort Worth, TX CSA"
48401,"Rusk County, Texas",C3098,"Longview, TX  MSA",CS346,"Longview-Marshall, TX CSA"
48407,"San Jacinto County, Texas",C2642,"Houston-Baytown-Sugar Land, TX  MSA",CS288,"Houston-Baytown-Huntsville, TX CSA"
48409,"San Patricio County, Texas",C1858,"Corpus Christi, TX  MSA",CS204,"Corpus Christi-Kingsville, TX CSA"
48415,"Scurry County, Texas",C4366,"Snyder, TX  MicroSA",,
48423,"Smith County, Texas",C4634,"Tyler, TX  MSA",CS540,"Tyler-Jacksonville, TX CSA"
48425,"Somervell County, Texas",C2418,"Granbury, TX  MicroSA",CS206,"Dallas-Fort Worth, TX CSA"
48427,"Starr County, Texas",C4010,"Rio Grande City, TX  MicroSA",,
48439,"Tarrant County, Texas",C1910,"Dallas-Fort Worth-Arlington, TX  MSA",CS206,"Dallas-Fort Worth, TX CSA"
48441,"Taylor County, Texas",C1018,"Abilene, TX  MSA",,
48449,"Titus County, Texas",C3442,"Mount Pleasant, TX  MicroSA",,
48451,"Tom Green County, Texas",C4166,"San Angelo, TX  MSA",,
48453,"Travis County, Texas",C1242,"Austin-Round Rock, TX  MSA",,
48459,"Upshur County, Texas",C3098,"Longview, TX  MSA",CS346,"Longview-Marshall, TX CSA"
48463,"Uvalde County, Texas",C4662,"Uvalde, TX  MicroSA",,
48465,"Val Verde County, Texas",C1962,"Del Rio, TX  MicroSA",,
48469,"Victoria County, Texas",C4702,"Victoria, TX  MSA",,
48471,"Walker County, Texas",C2666,"Huntsville, TX  MicroSA",CS288,"Houston-Baytown-Huntsville, TX CSA"
48473,"Waller County, Texas",C2642,"Houston-Baytown-Sugar Land, TX  MSA",CS288,"Houston-Baytown-Huntsville, TX CSA"
48477,"Washington County, Texas",C1478,"Brenham, TX  MicroSA",,
48479,"Webb County, Texas",C2970,"Laredo, TX  MSA",,
48481,"Wharton County, Texas",C2090,"El Campo, TX  MicroSA",,
48485,"Wichita County, Texas",C4866,"Wichita Falls, TX  MSA",,
48487,"Wilbarger County, Texas",C4690,"Vernon, TX  MicroSA",,
48489,"Willacy County, Texas",C3970,"Raymondville, TX  MicroSA",CS154,"Brownsville-Harlingen-Raymondville, TX CSA"
48491,"Williamson County, Texas",C1242,"Austin-Round Rock, TX  MSA",,
48493,"Wilson County, Texas",C4170,"San Antonio, TX  MSA",,
48497,"Wise County, Texas",C1910,"Dallas-Fort Worth-Arlington, TX  MSA",CS206,"Dallas-Fort Worth, TX CSA"
49003,"Box Elder County, Utah",C1494,"Brigham City, UT  MicroSA",CS482,"Salt Lake City-Ogden-Clearfield, UT CSA"
49005,"Cache County, Utah",C3086,"Logan, UT-ID  MSA",,
49007,"Carbon County, Utah",C3922,"Price, UT  MicroSA",,
49011,"Davis County, Utah",C3626,"Ogden-Clearfield, UT  MSA",CS482,"Salt Lake City-Ogden-Clearfield, UT CSA"
49021,"Iron County, Utah",C1626,"Cedar City, UT  MicroSA",,
49023,"Juab County, Utah",C3934,"Provo-Orem, UT  MSA",,
49029,"Morgan County, Utah",C3626,"Ogden-Clearfield, UT  MSA",CS482,"Salt Lake City-Ogden-Clearfield, UT CSA"
49035,"Salt Lake County, Utah",C4162,"Salt Lake City, UT  MSA",CS482,"Salt Lake City-Ogden-Clearfield, UT CSA"
49043,"Summit County, Utah",C4162,"Salt Lake City, UT  MSA",CS482,"Salt Lake City-Ogden-Clearfield, UT CSA"
49045,"Tooele County, Utah",C4162,"Salt Lake City, UT  MSA",CS482,"Salt Lake City-Ogden-Clearfield, UT CSA"
49047,"Uintah County, Utah",C4686,"Vernal, UT  MicroSA",,
49049,"Utah County, Utah",C3934,"Provo-Orem, UT  MSA",,
49051,"Wasatch County, Utah",C2572,"Heber, UT MicroSA",CS482,"Salt Lake City-Ogden-Clearfield, UT CSA"
49053,"Washington County, Utah",C4110,"St. George, UT  MSA",,
49057,"Weber County, Utah",C3626,"Ogden-Clearfield, UT  MSA",CS482,"Salt Lake City-Ogden-Clearfield, UT CSA"
50003,"Bennington County, Vermont",C1354,"Bennington, VT  MicroSA",,
50007,"Chittenden County, Vermont",C1554,"Burlington-South Burlington, VT  MSA",,
50009,"Essex County, Vermont",C1362,"Berlin, NH-VT MicroSA",,
50011,"Franklin County, Vermont",C1554,"Burlington-South Burlington, VT  MSA",,
50013,"Grand Isle County, Vermont",C1554,"Burlington-South Burlington, VT  MSA",,
50017,"Orange County, Vermont",C3010,"Lebanon, NH-VT  MicroSA",CS180,"Claremont-Lebanon, NH-VT CSA"
50021,"Rutland County, Vermont",C4086,"Rutland, VT  MicroSA",,
50023,"Washington County, Vermont",C1274,"Barre, VT  MicroSA",,
50027,"Windsor County, Vermont",C3010,"Lebanon, NH-VT  MicroSA",CS180,"Claremont-Lebanon, NH-VT CSA"
51003,"Albemarle County, Virginia",C1682,"Charlottesville, VA  MSA",,
51007,"Amelia County, Virginia",C4006,"Richmond, VA  MSA",,
51009,"Amherst County, Virginia",C3134,"Lynchburg, VA  MSA",,
51011,"Appomattox County, Virginia",C3134,"Lynchburg, VA  MSA",,
51013,"Arlington County, Virginia",C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",CS548,"Washington-Baltimore-Northern Virginia, DC-MD-VA-WV CSA"
51015,"Augusta County, Virginia",C4442,"Staunton-Waynesboro, VA  MicroSA",,
51019,"Bedford County, Virginia",C3134,"Lynchburg, VA  MSA",,
51023,"Botetourt County, Virginia",C4022,"Roanoke, VA  MSA",,
51031,"Campbell County, Virginia",C3134,"Lynchburg, VA  MSA",,
51033,"Caroline County, Virginia",C4006,"Richmond, VA  MSA",,
51036,"Charles City County, Virginia",C4006,"Richmond, VA  MSA",,
51041,"Chesterfield County, Virginia",C4006,"Richmond, VA  MSA",,
51043,"Clarke County, Virginia",C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",CS548,"Washington-Baltimore-Northern Virginia, DC-MD-VA-WV CSA"
